,UKPRN,HE provider,Country of HE provider,Academic Year,Level of study,Female,Male,Other,% Female,% Male,% Other
699,10007776.0,Roehampton University,England,2018/19,All postgraduate,1480,455,0,76.48578811369508,23.51421188630491,0.0
700,10007776.0,Roehampton University,England,2018/19,All undergraduate,6600,4125,5,61.50978564771668,38.44361602982293,0.046598322460391424
701,10007776.0,Roehampton University,England,2018/19,First degree,6550,4070,5,61.64705882352941,38.305882352941175,0.047058823529411764
702,10007776.0,Roehampton University,England,2018/19,Other undergraduate,50,55,0,47.61904761904761,52.38095238095239,0.0
703,10007776.0,Roehampton University,England,2018/19,Postgraduate (research),240,105,0,69.56521739130434,30.434782608695656,0.0
704,10007776.0,Roehampton University,England,2018/19,Postgraduate (taught),1240,345,0,78.23343848580441,21.766561514195583,0.0
705,10007777.0,Royal College of Art,England,2018/19,All,1590,800,10,66.25,33.33333333333333,0.4166666666666667
706,10007777.0,Royal College of Art,England,2018/19,All postgraduate,1515,780,10,65.72668112798264,33.839479392624725,0.43383947939262474
707,10007777.0,Royal College of Art,England,2018/19,All undergraduate,75,20,0,78.94736842105263,21.052631578947366,0.0
708,10007777.0,Royal College of Art,England,2018/19,Other undergraduate,75,20,0,78.94736842105263,21.052631578947366,0.0
709,10007777.0,Royal College of Art,England,2018/19,Postgraduate (research),135,65,0,67.5,32.5,0.0
710,10007777.0,Royal College of Art,England,2018/19,Postgraduate (taught),1380,715,10,65.55819477434679,33.966745843230406,0.4750593824228029
711,10007778.0,Royal College of Music,England,2018/19,All,415,410,0,50.303030303030305,49.696969696969695,0.0
712,10007778.0,Royal College of Music,England,2018/19,All postgraduate,190,210,0,47.5,52.5,0.0
713,10007778.0,Royal College of Music,England,2018/19,All undergraduate,220,200,0,52.38095238095239,47.61904761904761,0.0
714,10007778.0,Royal College of Music,England,2018/19,First degree,220,200,0,52.38095238095239,47.61904761904761,0.0
715,10007778.0,Royal College of Music,England,2018/19,Other undergraduate,0,0,0,,,
716,10007778.0,Royal College of Music,England,2018/19,Postgraduate (research),10,20,0,33.33333333333333,66.66666666666666,0.0
717,10007778.0,Royal College of Music,England,2018/19,Postgraduate (taught),180,190,0,48.64864864864865,51.35135135135135,0.0
718,10007779.0,The Royal Veterinary College,England,2018/19,All,1985,535,0,78.76984126984127,21.23015873015873,0.0
719,10007779.0,The Royal Veterinary College,England,2018/19,All postgraduate,340,140,0,70.83333333333334,29.166666666666668,0.0
720,10007779.0,The Royal Veterinary College,England,2018/19,All undergraduate,1645,395,0,80.63725490196079,19.362745098039216,0.0
721,10007779.0,The Royal Veterinary College,England,2018/19,First degree,1525,370,0,80.47493403693932,19.525065963060687,0.0
722,10007779.0,The Royal Veterinary College,England,2018/19,Other undergraduate,125,25,0,83.33333333333334,16.666666666666664,0.0
723,10007779.0,The Royal Veterinary College,England,2018/19,Postgraduate (research),70,30,0,70.0,30.0,0.0
724,10007779.0,The Royal Veterinary College,England,2018/19,Postgraduate (taught),265,110,0,70.66666666666667,29.333333333333332,0.0
725,10007780.0,SOAS University of London,England,2018/19,All,3850,1950,0,66.37931034482759,33.62068965517241,0.0
726,10007780.0,SOAS University of London,England,2018/19,All postgraduate,2015,1090,0,64.89533011272141,35.10466988727858,0.0
727,10007780.0,SOAS University of London,England,2018/19,All undergraduate,1835,860,0,68.08905380333951,31.910946196660483,0.0
728,10007780.0,SOAS University of London,England,2018/19,First degree,1740,805,0,68.36935166994105,31.630648330058943,0.0
729,10007780.0,SOAS University of London,England,2018/19,Other undergraduate,95,50,0,65.51724137931035,34.48275862068966,0.0
730,10007780.0,SOAS University of London,England,2018/19,Postgraduate (research),255,200,0,56.043956043956044,43.956043956043956,0.0
731,10007780.0,SOAS University of London,England,2018/19,Postgraduate (taught),1760,890,0,66.41509433962264,33.58490566037736,0.0
732,10007782.0,"St George's, University of London",England,2018/19,All,3060,1625,5,65.2452025586354,34.64818763326226,0.10660980810234541
733,10007782.0,"St George's, University of London",England,2018/19,All postgraduate,675,275,0,71.05263157894737,28.947368421052634,0.0
734,10007782.0,"St George's, University of London",England,2018/19,All undergraduate,2385,1350,5,63.770053475935825,36.096256684491976,0.1336898395721925
735,10007782.0,"St George's, University of London",England,2018/19,First degree,1830,1215,0,60.09852216748769,39.90147783251231,0.0
736,10007782.0,"St George's, University of London",England,2018/19,Other undergraduate,550,135,0,80.2919708029197,19.708029197080293,0.0
737,10007782.0,"St George's, University of London",England,2018/19,Postgraduate (research),50,35,0,58.82352941176471,41.17647058823529,0.0
738,10007782.0,"St George's, University of London",England,2018/19,Postgraduate (taught),625,240,0,72.25433526011561,27.74566473988439,0.0
739,10007783.0,The University of Aberdeen,Scotland,2018/19,All,8640,6135,0,58.477157360406096,41.52284263959391,0.0
740,10007783.0,The University of Aberdeen,Scotland,2018/19,All postgraduate,2665,1925,0,58.06100217864923,41.93899782135077,0.0
741,10007783.0,The University of Aberdeen,Scotland,2018/19,All undergraduate,5975,4210,0,58.66470299459991,41.33529700540009,0.0
742,10007783.0,The University of Aberdeen,Scotland,2018/19,First degree,5790,4095,0,58.573596358118365,41.426403641881635,0.0
743,10007783.0,The University of Aberdeen,Scotland,2018/19,Other undergraduate,185,115,0,61.66666666666667,38.333333333333336,0.0
744,10007783.0,The University of Aberdeen,Scotland,2018/19,Postgraduate (research),540,555,0,49.31506849315068,50.68493150684932,0.0
745,10007783.0,The University of Aberdeen,Scotland,2018/19,Postgraduate (taught),2125,1370,0,60.80114449213162,39.19885550786839,0.0
746,10007784.0,University College London,England,2018/19,All,24380,16795,5,59.20349684312774,40.784361340456535,0.012141816415735793
747,10007784.0,University College London,England,2018/19,All postgraduate,13335,7840,0,62.97520661157024,37.02479338842975,0.0
748,10007784.0,University College London,England,2018/19,All undergraduate,11040,8960,5,55.186203449137714,44.78880279930018,0.024993751562109475
749,10007784.0,University College London,England,2018/19,First degree,10020,8510,5,54.05988670083626,45.913137307796056,0.02697599136768276
750,10007784.0,University College London,England,2018/19,Other undergraduate,1020,450,0,69.38775510204081,30.612244897959183,0.0
751,10007784.0,University College London,England,2018/19,Postgraduate (research),3145,2710,0,53.71477369769428,46.28522630230572,0.0
752,10007784.0,University College London,England,2018/19,Postgraduate (taught),10195,5130,0,66.5252854812398,33.474714518760194,0.0
753,10007785.0,The University of Bradford,England,2018/19,All,5475,4185,0,56.67701863354038,43.32298136645963,0.0
754,10007785.0,The University of Bradford,England,2018/19,All postgraduate,1150,1075,0,51.68539325842697,48.31460674157304,0.0
755,10007785.0,The University of Bradford,England,2018/19,All undergraduate,4325,3110,0,58.17081371889711,41.82918628110289,0.0
756,10007785.0,The University of Bradford,England,2018/19,First degree,4110,3070,0,57.242339832869085,42.757660167130915,0.0
757,10007785.0,The University of Bradford,England,2018/19,Other undergraduate,215,40,0,84.31372549019608,15.686274509803921,0.0
758,10007785.0,The University of Bradford,England,2018/19,Postgraduate (research),125,175,0,41.66666666666667,58.333333333333336,0.0
759,10007785.0,The University of Bradford,England,2018/19,Postgraduate (taught),1025,900,0,53.246753246753244,46.75324675324675,0.0
760,10007786.0,The University of Bristol,England,2018/19,All,14485,11450,20,55.80812945482566,44.11481410132922,0.07705644384511655
761,10007786.0,The University of Bristol,England,2018/19,All postgraduate,4175,2790,10,59.85663082437276,40.0,0.14336917562724014
762,10007786.0,The University of Bristol,England,2018/19,All undergraduate,10310,8660,10,54.320337197049525,45.626975763962065,0.052687038988408846
763,10007786.0,The University of Bristol,England,2018/19,First degree,10275,8640,10,54.29326287978864,45.65389696169089,0.05284015852047556
764,10007786.0,The University of Bristol,England,2018/19,Other undergraduate,35,20,0,63.63636363636363,36.36363636363637,0.0
765,10007786.0,The University of Bristol,England,2018/19,Postgraduate (research),940,1095,5,46.07843137254902,53.67647058823529,0.24509803921568626
766,10007786.0,The University of Bristol,England,2018/19,Postgraduate (taught),3235,1695,5,65.55217831813577,34.34650455927052,0.10131712259371835
767,10007787.0,The University of Buckingham,England,2018/19,All,1635,1435,0,53.25732899022802,46.74267100977198,0.0
768,10007787.0,The University of Buckingham,England,2018/19,All postgraduate,820,725,0,53.07443365695793,46.92556634304207,0.0
769,10007787.0,The University of Buckingham,England,2018/19,All undergraduate,815,710,0,53.442622950819676,46.557377049180324,0.0
770,10007787.0,The University of Buckingham,England,2018/19,First degree,815,710,0,53.442622950819676,46.557377049180324,0.0
771,10007787.0,The University of Buckingham,England,2018/19,Postgraduate (research),95,150,0,38.775510204081634,61.224489795918366,0.0
772,10007787.0,The University of Buckingham,England,2018/19,Postgraduate (taught),725,575,0,55.769230769230774,44.230769230769226,0.0
773,10007788.0,The University of Cambridge,England,2018/19,All,9855,11020,15,47.17568214456678,52.752513164193395,0.07180469123982766
774,10007788.0,The University of Cambridge,England,2018/19,All postgraduate,3820,4455,5,46.13526570048309,53.80434782608695,0.06038647342995169
775,10007788.0,The University of Cambridge,England,2018/19,All undergraduate,6035,6565,15,47.83987316686484,52.041220768925875,0.11890606420927466
776,10007788.0,The University of Cambridge,England,2018/19,First degree,5820,6400,10,47.58789860997547,52.330335241210136,0.08176614881439084
777,10007788.0,The University of Cambridge,England,2018/19,Other undergraduate,215,165,0,56.57894736842105,43.42105263157895,0.0
778,10007788.0,The University of Cambridge,England,2018/19,Postgraduate (research),2185,2765,5,44.09687184661958,55.80221997981837,0.10090817356205853
779,10007788.0,The University of Cambridge,England,2018/19,Postgraduate (taught),1635,1690,0,49.17293233082707,50.82706766917293,0.0
780,10007789.0,The University of East Anglia,England,2018/19,All,10680,7225,25,59.56497490239821,40.295593976575574,0.13943112102621305
781,10007789.0,The University of East Anglia,England,2018/19,All postgraduate,3025,1675,10,64.22505307855626,35.56263269639066,0.21231422505307856
782,10007789.0,The University of East Anglia,England,2018/19,All undergraduate,7655,5550,15,57.90468986384266,41.98184568835098,0.11346444780635401
783,10007789.0,The University of East Anglia,England,2018/19,First degree,7250,5335,15,57.53968253968254,42.34126984126984,0.11904761904761905
784,10007789.0,The University of East Anglia,England,2018/19,Other undergraduate,400,215,0,65.04065040650406,34.959349593495936,0.0
785,10007789.0,The University of East Anglia,England,2018/19,Postgraduate (research),605,480,0,55.76036866359447,44.23963133640553,0.0
786,10007789.0,The University of East Anglia,England,2018/19,Postgraduate (taught),2420,1195,10,66.75862068965517,32.96551724137931,0.27586206896551724
787,10007790.0,The University of Edinburgh,Scotland,2018/19,All,20875,13355,45,60.904449307075126,38.96425966447848,0.13129102844638948
788,10007790.0,The University of Edinburgh,Scotland,2018/19,All postgraduate,7080,4410,35,61.431670281995665,38.2646420824295,0.3036876355748373
789,10007790.0,The University of Edinburgh,Scotland,2018/19,All undergraduate,13790,8940,15,60.62870960650692,39.30534183336997,0.06594856012310397
790,10007790.0,The University of Edinburgh,Scotland,2018/19,First degree,13440,8775,10,60.47244094488189,39.48256467941507,0.04499437570303712
791,10007790.0,The University of Edinburgh,Scotland,2018/19,Other undergraduate,350,170,0,67.3076923076923,32.69230769230769,0.0
792,10007790.0,The University of Edinburgh,Scotland,2018/19,Postgraduate (research),1770,1795,15,49.44134078212291,50.13966480446928,0.41899441340782123
793,10007790.0,The University of Edinburgh,Scotland,2018/19,Postgraduate (taught),5315,2615,15,66.89741976085588,32.9137822529893,0.18879798615481436
794,10007791.0,The University of Essex,England,2018/19,All,8520,7065,10,54.632895158704706,45.30298172491183,0.06412311638345623
795,10007791.0,The University of Essex,England,2018/19,All postgraduate,2250,1295,5,63.38028169014085,36.47887323943662,0.14084507042253522
796,10007791.0,The University of Essex,England,2018/19,All undergraduate,6270,5775,5,52.033195020746895,47.9253112033195,0.04149377593360996
797,10007791.0,The University of Essex,England,2018/19,First degree,5825,5645,5,50.76252723311547,49.19389978213508,0.04357298474945533
798,10007791.0,The University of Essex,England,2018/19,Other undergraduate,445,130,0,77.39130434782608,22.608695652173914,0.0
799,10007791.0,The University of Essex,England,2018/19,Postgraduate (research),455,310,0,59.47712418300654,40.52287581699346,0.0
800,10007791.0,The University of Essex,England,2018/19,Postgraduate (taught),1795,985,5,64.4524236983842,35.36804308797127,0.17953321364452424
801,10007792.0,The University of Exeter,England,2018/19,All,13580,11385,40,54.30913817236552,45.53089382123575,0.15996800639872025
802,10007792.0,The University of Exeter,England,2018/19,All postgraduate,3280,2330,10,58.362989323843415,41.45907473309609,0.1779359430604982
803,10007792.0,The University of Exeter,England,2018/19,All undergraduate,10300,9055,30,53.133866391539854,46.71137477431003,0.15475883415011607
804,10007792.0,The University of Exeter,England,2018/19,First degree,9980,8665,30,53.44042838018742,46.39892904953145,0.1606425702811245
805,10007792.0,The University of Exeter,England,2018/19,Other undergraduate,320,395,0,44.75524475524475,55.24475524475524,0.0
806,10007792.0,The University of Exeter,England,2018/19,Postgraduate (research),845,775,5,52.0,47.69230769230769,0.3076923076923077
807,10007792.0,The University of Exeter,England,2018/19,Postgraduate (taught),2435,1555,5,60.95118898623279,38.92365456821027,0.1251564455569462
808,10007793.0,University of South Wales,Wales,2018/19,All,12575,9695,55,56.326987681970884,43.42665173572228,0.24636058230683092
809,10007793.0,University of South Wales,Wales,2018/19,All postgraduate,2895,1890,15,60.3125,39.375,0.3125
810,10007793.0,University of South Wales,Wales,2018/19,All undergraduate,9685,7800,45,55.24814603536794,44.49515116942385,0.2567027952082145
811,10007793.0,University of South Wales,Wales,2018/19,First degree,6880,5855,35,53.876272513703995,45.84964761158966,0.274079874706343
812,10007793.0,University of South Wales,Wales,2018/19,Other undergraduate,2800,1945,10,58.88538380651946,40.904311251314404,0.2103049421661409
813,10007793.0,University of South Wales,Wales,2018/19,Postgraduate (research),145,160,0,47.540983606557376,52.459016393442624,0.0
814,10007793.0,University of South Wales,Wales,2018/19,Postgraduate (taught),2745,1730,15,61.1358574610245,38.530066815144764,0.33407572383073497
815,10007794.0,The University of Glasgow,Scotland,2018/19,All,18060,12265,480,58.626846291186496,39.814965103067685,1.5581886057458205
816,10007794.0,The University of Glasgow,Scotland,2018/19,All postgraduate,5810,3865,70,59.620318111852235,39.6613648024628,0.7183170856849667
817,10007794.0,The University of Glasgow,Scotland,2018/19,All undergraduate,12250,8400,410,58.16714150047484,39.88603988603989,1.94681861348528
818,10007794.0,The University of Glasgow,Scotland,2018/19,First degree,10955,7590,40,58.94538606403014,40.839386602098465,0.21522733387140167
819,10007794.0,The University of Glasgow,Scotland,2018/19,Other undergraduate,1295,810,370,52.323232323232325,32.72727272727273,14.949494949494948
820,10007794.0,The University of Glasgow,Scotland,2018/19,Postgraduate (research),1295,1170,15,52.21774193548387,47.17741935483871,0.6048387096774194
821,10007794.0,The University of Glasgow,Scotland,2018/19,Postgraduate (taught),4515,2700,55,62.104539202200826,37.13892709766162,0.7565337001375516
822,10007795.0,The University of Leeds,England,2018/19,All,22015,14215,25,60.722658943593984,39.20838505033789,0.06895600606812854
823,10007795.0,The University of Leeds,England,2018/19,All postgraduate,6150,3840,5,61.53076538269134,38.419209604802404,0.05002501250625312
824,10007795.0,The University of Leeds,England,2018/19,All undergraduate,15865,10375,15,60.426585412302416,39.51628261283565,0.057131974861931056
825,10007795.0,The University of Leeds,England,2018/19,First degree,15605,10335,15,60.123290310152186,39.81891735696398,0.05779233288383741
826,10007795.0,The University of Leeds,England,2018/19,Other undergraduate,260,40,0,86.66666666666667,13.333333333333334,0.0
827,10007795.0,The University of Leeds,England,2018/19,Postgraduate (research),1210,1240,5,49.287169042769854,50.509164969450104,0.20366598778004072
828,10007795.0,The University of Leeds,England,2018/19,Postgraduate (taught),4940,2595,5,65.51724137931035,34.41644562334217,0.0663129973474801
829,10007796.0,The University of Leicester,England,2018/19,All,9025,7830,0,53.5449421536636,46.4550578463364,0.0
830,10007796.0,The University of Leicester,England,2018/19,All postgraduate,2665,1995,0,57.188841201716734,42.81115879828326,0.0
831,10007796.0,The University of Leicester,England,2018/19,All undergraduate,6360,5835,0,52.152521525215256,47.84747847478475,0.0
832,10007796.0,The University of Leicester,England,2018/19,First degree,6300,5795,0,52.087639520463,47.912360479537,0.0
833,10007796.0,The University of Leicester,England,2018/19,Other undergraduate,60,40,0,60.0,40.0,0.0
834,10007796.0,The University of Leicester,England,2018/19,Postgraduate (research),570,495,0,53.52112676056338,46.478873239436616,0.0
835,10007796.0,The University of Leicester,England,2018/19,Postgraduate (taught),2095,1500,0,58.27538247566064,41.72461752433936,0.0
836,10007797.0,University of London (Institutes and activities),England,2018/19,All,155,90,0,63.26530612244898,36.734693877551024,0.0
837,10007797.0,University of London (Institutes and activities),England,2018/19,All postgraduate,155,90,0,63.26530612244898,36.734693877551024,0.0
838,10007797.0,University of London (Institutes and activities),England,2018/19,Postgraduate (research),65,60,0,52.0,48.0,0.0
839,10007797.0,University of London (Institutes and activities),England,2018/19,Postgraduate (taught),90,30,0,75.0,25.0,0.0
840,10007798.0,The University of Manchester,England,2018/19,All,21920,18330,0,54.45962732919255,45.54037267080746,0.0
841,10007798.0,The University of Manchester,England,2018/19,All postgraduate,7640,5755,0,57.03620754012692,42.96379245987308,0.0
842,10007798.0,The University of Manchester,England,2018/19,All undergraduate,14280,12575,0,53.174455408676224,46.825544591323776,0.0
843,10007798.0,The University of Manchester,England,2018/19,First degree,14155,12550,0,53.00505523310242,46.99494476689758,0.0
844,10007798.0,The University of Manchester,England,2018/19,Other undergraduate,125,20,0,86.20689655172413,13.793103448275861,0.0
845,10007798.0,The University of Manchester,England,2018/19,Postgraduate (research),1840,2170,0,45.885286783042396,54.11471321695761,0.0
846,10007798.0,The University of Manchester,England,2018/19,Postgraduate (taught),5795,3585,0,61.78038379530917,38.21961620469083,0.0
847,10007799.0,Newcastle University,England,2018/19,All,14005,13185,20,51.47004777655274,48.456449834619626,0.0735023888276369
848,10007799.0,Newcastle University,England,2018/19,All postgraduate,3385,2975,10,53.13971742543171,46.7032967032967,0.15698587127158556
849,10007799.0,Newcastle University,England,2018/19,All undergraduate,10625,10210,10,50.97145598464859,48.98057088030703,0.04797313504437515
850,10007799.0,Newcastle University,England,2018/19,First degree,10160,9705,10,51.119496855345915,48.83018867924528,0.05031446540880503
851,10007799.0,Newcastle University,England,2018/19,Other undergraduate,460,510,0,47.42268041237113,52.57731958762887,0.0
852,10007799.0,Newcastle University,England,2018/19,Postgraduate (research),975,1010,0,49.1183879093199,50.88161209068011,0.0
853,10007799.0,Newcastle University,England,2018/19,Postgraduate (taught),2405,1965,10,54.90867579908676,44.86301369863014,0.228310502283105
854,10007800.0,The University of the West of Scotland,Scotland,2018/19,All,10825,6180,20,63.582966226138026,36.29955947136564,0.11747430249632893
855,10007800.0,The University of the West of Scotland,Scotland,2018/19,All postgraduate,1765,1045,0,62.811387900355875,37.18861209964413,0.0
856,10007800.0,The University of the West of Scotland,Scotland,2018/19,All undergraduate,9060,5140,20,63.71308016877637,36.14627285513362,0.14064697609001406
857,10007800.0,The University of the West of Scotland,Scotland,2018/19,First degree,8485,4635,15,64.59840121811953,35.28740007613247,0.11419870574800152
858,10007800.0,The University of the West of Scotland,Scotland,2018/19,Other undergraduate,575,505,0,53.24074074074075,46.75925925925926,0.0
859,10007800.0,The University of the West of Scotland,Scotland,2018/19,Postgraduate (research),180,210,0,46.15384615384615,53.84615384615385,0.0
860,10007800.0,The University of the West of Scotland,Scotland,2018/19,Postgraduate (taught),1585,835,0,65.49586776859503,34.50413223140496,0.0
861,10007801.0,University of Plymouth,England,2018/19,All,11360,8280,5,57.82641893611606,42.148129294986006,0.025451768897938407
862,10007801.0,University of Plymouth,England,2018/19,All postgraduate,1890,1095,0,63.31658291457286,36.68341708542713,0.0
863,10007801.0,University of Plymouth,England,2018/19,All undergraduate,9470,7185,5,56.842737094837936,43.127250900360146,0.030012004801920768
864,10007801.0,University of Plymouth,England,2018/19,First degree,8700,6960,5,55.537823172677946,44.430258538142354,0.031918289179699966
865,10007801.0,University of Plymouth,England,2018/19,Other undergraduate,770,225,0,77.38693467336684,22.613065326633166,0.0
866,10007801.0,University of Plymouth,England,2018/19,Postgraduate (research),290,265,0,52.25225225225225,47.74774774774775,0.0
867,10007801.0,University of Plymouth,England,2018/19,Postgraduate (taught),1600,830,0,65.84362139917695,34.15637860082305,0.0
868,10007802.0,The University of Reading,England,2018/19,All,9960,7835,10,55.939342881213136,44.00449311991014,0.05616399887672002
869,10007802.0,The University of Reading,England,2018/19,All postgraduate,2890,2315,10,55.417066155321194,44.39117929050815,0.19175455417066153
870,10007802.0,The University of Reading,England,2018/19,All undergraduate,7065,5520,0,56.13825983313468,43.86174016686532,0.0
871,10007802.0,The University of Reading,England,2018/19,First degree,6855,5470,0,55.6186612576065,44.38133874239351,0.0
872,10007802.0,The University of Reading,England,2018/19,Other undergraduate,210,55,0,79.24528301886792,20.754716981132077,0.0
873,10007802.0,The University of Reading,England,2018/19,Postgraduate (research),590,495,5,54.12844036697248,45.412844036697244,0.45871559633027525
874,10007802.0,The University of Reading,England,2018/19,Postgraduate (taught),2300,1820,5,55.757575757575765,44.121212121212125,0.12121212121212122
875,10007803.0,The University of St Andrews,Scotland,2018/19,All,6210,4355,5,58.75118259224219,41.20151371807001,0.04730368968779565
876,10007803.0,The University of St Andrews,Scotland,2018/19,All postgraduate,1070,1050,0,50.47169811320755,49.528301886792455,0.0
877,10007803.0,The University of St Andrews,Scotland,2018/19,All undergraduate,5145,3305,5,60.851567120047314,39.089296274393845,0.05913660555884093
878,10007803.0,The University of St Andrews,Scotland,2018/19,First degree,4580,3025,5,60.183968462549274,39.7503285151117,0.0657030223390276
879,10007803.0,The University of St Andrews,Scotland,2018/19,Other undergraduate,560,285,0,66.27218934911244,33.72781065088758,0.0
880,10007803.0,The University of St Andrews,Scotland,2018/19,Postgraduate (research),465,515,0,47.44897959183674,52.55102040816326,0.0
881,10007803.0,The University of St Andrews,Scotland,2018/19,Postgraduate (taught),605,535,0,53.07017543859649,46.92982456140351,0.0
882,10007804.0,The University of Stirling,Scotland,2018/19,All,8015,4475,10,64.12,35.8,0.08
883,10007804.0,The University of Stirling,Scotland,2018/19,All postgraduate,2460,1470,5,62.515883100381195,37.35705209656925,0.12706480304955528
884,10007804.0,The University of Stirling,Scotland,2018/19,All undergraduate,5555,3005,5,64.85697606538237,35.08464681844717,0.05837711617046118
885,10007804.0,The University of Stirling,Scotland,2018/19,First degree,5040,2795,5,64.28571428571429,35.650510204081634,0.06377551020408163
886,10007804.0,The University of Stirling,Scotland,2018/19,Other undergraduate,515,210,0,71.03448275862068,28.965517241379313,0.0
887,10007804.0,The University of Stirling,Scotland,2018/19,Postgraduate (research),295,230,0,56.19047619047619,43.80952380952381,0.0
888,10007804.0,The University of Stirling,Scotland,2018/19,Postgraduate (taught),2165,1245,5,63.39677891654466,36.45680819912152,0.14641288433382138
889,10007805.0,The University of Strathclyde,Scotland,2018/19,All,11690,10885,70,51.622874806800624,48.068006182380216,0.3091190108191654
890,10007805.0,The University of Strathclyde,Scotland,2018/19,All postgraduate,3985,3570,35,52.50329380764164,47.03557312252965,0.461133069828722
891,10007805.0,The University of Strathclyde,Scotland,2018/19,All undergraduate,7705,7310,35,51.19601328903654,48.57142857142857,0.23255813953488372
892,10007805.0,The University of Strathclyde,Scotland,2018/19,First degree,7000,6935,30,50.125313283208015,49.65986394557823,0.21482277121374865
893,10007805.0,The University of Strathclyde,Scotland,2018/19,Other undergraduate,705,375,5,64.97695852534562,34.56221198156682,0.4608294930875576
894,10007805.0,The University of Strathclyde,Scotland,2018/19,Postgraduate (research),625,1050,10,37.0919881305638,62.31454005934718,0.5934718100890208
895,10007805.0,The University of Strathclyde,Scotland,2018/19,Postgraduate (taught),3360,2520,25,56.90093141405589,42.67569856054191,0.42337002540220153
896,10007806.0,The University of Sussex,England,2018/19,All,10610,8535,10,55.39023753589141,44.55755677368833,0.05220569042025581
897,10007806.0,The University of Sussex,England,2018/19,All postgraduate,3040,2075,10,59.3170731707317,40.487804878048784,0.1951219512195122
898,10007806.0,The University of Sussex,England,2018/19,All undergraduate,7565,6460,0,53.939393939393945,46.06060606060606,0.0
899,10007806.0,The University of Sussex,England,2018/19,First degree,7555,6450,0,53.94501963584434,46.054980364155654,0.0
900,10007806.0,The University of Sussex,England,2018/19,Other undergraduate,10,10,0,50.0,50.0,0.0
901,10007806.0,The University of Sussex,England,2018/19,Postgraduate (research),470,470,0,50.0,50.0,0.0
902,10007806.0,The University of Sussex,England,2018/19,Postgraduate (taught),2575,1600,10,61.52927120669056,38.23178016726404,0.23894862604540024
903,10007807.0,Ulster University,Northern Ireland,2018/19,All,14035,10495,0,57.21565430085609,42.784345699143906,0.0
904,10007807.0,Ulster University,Northern Ireland,2018/19,All postgraduate,4045,2160,0,65.18936341659952,34.81063658340048,0.0
905,10007807.0,Ulster University,Northern Ireland,2018/19,All undergraduate,9990,8335,0,54.51568894952251,45.48431105047749,0.0
906,10007807.0,Ulster University,Northern Ireland,2018/19,First degree,9265,7855,0,54.117990654205606,45.882009345794394,0.0
907,10007807.0,Ulster University,Northern Ireland,2018/19,Other undergraduate,725,480,0,60.16597510373444,39.83402489626556,0.0
908,10007807.0,Ulster University,Northern Ireland,2018/19,Postgraduate (research),320,280,0,53.333333333333336,46.666666666666664,0.0
909,10007807.0,Ulster University,Northern Ireland,2018/19,Postgraduate (taught),3725,1875,0,66.51785714285714,33.482142857142854,0.0
910,10007811.0,Bishop Grosseteste University,England,2018/19,All,1815,440,0,80.48780487804879,19.51219512195122,0.0
911,10007811.0,Bishop Grosseteste University,England,2018/19,All postgraduate,460,135,0,77.31092436974791,22.689075630252102,0.0
912,10007811.0,Bishop Grosseteste University,England,2018/19,All undergraduate,1355,305,0,81.62650602409639,18.373493975903614,0.0
913,10007811.0,Bishop Grosseteste University,England,2018/19,First degree,1160,290,0,80.0,20.0,0.0
914,10007811.0,Bishop Grosseteste University,England,2018/19,Other undergraduate,200,20,0,90.9090909090909,9.090909090909092,0.0
915,10007811.0,Bishop Grosseteste University,England,2018/19,Postgraduate (research),25,10,0,71.42857142857143,28.57142857142857,0.0
916,10007811.0,Bishop Grosseteste University,England,2018/19,Postgraduate (taught),435,130,0,76.99115044247787,23.008849557522122,0.0
917,10007814.0,Cardiff University,Wales,2018/19,All,19765,13380,45,59.55106959927689,40.313347393793315,0.13558300692979813
918,10007814.0,Cardiff University,Wales,2018/19,All postgraduate,5515,3700,15,59.75081256771397,40.08667388949079,0.16251354279523295
919,10007814.0,Cardiff University,Wales,2018/19,All undergraduate,14255,9680,30,59.482578760692675,40.39223868141039,0.12518255789693303
920,10007814.0,Cardiff University,Wales,2018/19,First degree,11840,8275,25,58.788480635551146,41.08738828202582,0.12413108242303873
921,10007814.0,Cardiff University,Wales,2018/19,Other undergraduate,2415,1405,0,63.21989528795812,36.78010471204188,0.0
922,10007814.0,Cardiff University,Wales,2018/19,Postgraduate (research),970,900,10,51.59574468085106,47.87234042553192,0.5319148936170213
923,10007814.0,Cardiff University,Wales,2018/19,Postgraduate (taught),4540,2800,10,61.7687074829932,38.095238095238095,0.13605442176870747
924,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,All,715,335,5,67.77251184834124,31.753554502369667,0.47393364928909953
925,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,All postgraduate,270,125,0,68.35443037974683,31.645569620253166,0.0
926,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,All undergraduate,445,210,5,67.42424242424242,31.818181818181817,0.7575757575757576
927,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,First degree,445,210,5,67.42424242424242,31.818181818181817,0.7575757575757576
928,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,Postgraduate (research),15,5,0,75.0,25.0,0.0
929,10007816.0,The Royal Central School of Speech and Drama,England,2018/19,Postgraduate (taught),260,115,0,69.33333333333334,30.666666666666664,0.0
